"idade_pessoa";"salario_anual";"tipo_imovel";"anos_trabalhados";"motivo_emprestimo";"pontuacao_emprestimo";"valor_emprestimo";"taxa_juros";"possibilidade_inadimplencia";"renda_percentual";"foi_inadimplente";"anos_primeiro_emprestimo"
30;46000;"Rent";5.0;"Debtconsolidation";"A";8000;7.14;0;0.17;"N";10
26;88068;"Rent";10.0;"Debtconsolidation";"B";14400;0.0;0;0.16;"N";2
34;60000;"Rent";3.0;"Venture";"A";12000;6.92;0;0.2;"N";9
25;84000;"Mortgage";8.0;"Personal";"B";8500;11.83;0;0.1;"N";3
23;108000;"Mortgage";5.0;"Debtconsolidation";"D";10000;0.0;1;0.09;"Y";2
23;23520;"Rent";8.0;"Medical";"A";4200;0.0;0;0.18;"N";3
21;46000;"Own";5.0;"Venture";"D";10000;14.74;0;0.22;"Y";3
23;48000;"Rent";2.0;"Debtconsolidation";"B";15000;10.75;1;0.31;"N";3
25;39896;"Mortgage";0.0;"Medical";"A";9250;9.63;1;0.23;"N";3
29;108000;"Rent";0.0;"Personal";"D";24250;16.0;1;0.22;"N";9
26;41000;"Own";7.0;"Homeimprovement";"D";9000;0.0;0;0.22;"N";4
22;28000;"Other";5.0;"Personal";"B";4950;0.0;1;0.33;"N";4
27;43680;"Mortgage";3.0;"Debtconsolidation";"B";7000;10.65;0;0.16;"N";10
39;40000;"Rent";5.0;"Personal";"D";6000;14.54;0;0.15;"N";16
28;55704;"Mortgage";12.0;"Debtconsolidation";"A";8400;7.51;0;0.15;"N";9
26;33192;"Mortgage";0.0;"Personal";"B";3000;12.69;1;0.09;"N";4
24;75000;"Rent";4.0;"Venture";"B";6400;10.36;0;0.09;"N";4
39;42000;"Rent";2.0;"Personal";"F";6000;17.58;1;0.14;"N";12
31;60000;"Mortgage";5.0;"Venture";"F";19400;18.53;0;0.32;"Y";10
22;53000;"Mortgage";0.0;"Debtconsolidation";"B";4000;10.39;0;0.08;"N";2
27;31200;"Rent";3.0;"Education";"C";10000;13.99;1;0.32;"N";10
22;24000;"Own";3.0;"Venture";"B";2500;10.59;0;0.1;"N";2
70;48000;"Rent";0.0;"Medical";"A";15000;6.99;1;0.31;"N";24
26;37000;"Rent";0.0;"Venture";"A";6825;7.49;0;0.18;"N";2
25;43500;"Rent";0.0;"Medical";"A";4500;6.76;0;0.1;"N";2
33;48000;"Rent";4.0;"Debtconsolidation";"B";3600;11.99;0;0.07;"N";10
21;9600;"Rent";4.0;"Homeimprovement";"D";2000;15.99;1;0.21;"N";3
29;70000;"Rent";13.0;"Education";"A";8000;7.49;0;0.11;"N";5
23;38400;"Mortgage";5.0;"Education";"A";10000;7.14;0;0.26;"N";3
30;15600;"Mortgage";0.0;"Debtconsolidation";"A";6250;5.79;1;0.4;"N";6
29;34444;"Rent";5.0;"Education";"C";5600;13.49;0;0.16;"Y";7
30;79820;"Rent";4.0;"Education";"C";14400;13.49;0;0.18;"N";6
21;23916;"Rent";2.0;"Education";"B";4500;9.62;0;0.19;"N";4
36;30000;"Rent";0.0;"Education";"B";9000;12.18;0;0.3;"N";17
24;72000;"Mortgage";8.0;"Personal";"A";12000;6.03;0;0.17;"N";2
23;30000;"Rent";4.0;"Debtconsolidation";"C";13000;13.57;1;0.43;"Y";2
28;26000;"Own";3.0;"Homeimprovement";"A";2500;7.49;0;0.1;"N";8
45;125000;"Mortgage";0.0;"Homeimprovement";"A";12000;6.03;0;0.1;"N";14
23;98800;"Mortgage";7.0;"Venture";"B";1000;11.49;0;0.01;"N";3
22;36000;"Rent";7.0;"Personal";"B";4200;0.0;0;0.12;"N";4
50;85000;"Rent";1.0;"Homeimprovement";"C";17500;13.49;0;0.21;"N";17
23;57000;"Rent";4.0;"Debtconsolidation";"A";12000;8.94;0;0.21;"N";2
25;130000;"Mortgage";0.0;"Homeimprovement";"A";6325;6.54;0;0.05;"N";3
40;81000;"Mortgage";10.0;"Homeimprovement";"A";20000;6.17;0;0.25;"N";14
22;40000;"Rent";1.0;"Medical";"B";6000;12.69;0;0.15;"N";4
25;48000;"Mortgage";6.0;"Venture";"A";3200;6.99;0;0.07;"N";2
28;95000;"Mortgage";5.0;"Personal";"A";5000;7.88;0;0.05;"N";7
27;50000;"Mortgage";1.0;"Venture";"A";6500;7.74;0;0.13;"N";6
25;50000;"Rent";7.0;"Education";"E";8500;15.7;0;0.17;"N";4
21;36000;"Mortgage";5.0;"Medical";"B";1000;12.42;0;0.03;"N";2
23;57750;"Rent";3.0;"Education";"A";8000;7.49;0;0.14;"N";3
22;36996;"Rent";0.0;"Medical";"A";5000;5.42;0;0.14;"N";2
23;65000;"Mortgage";7.0;"Education";"A";4000;7.75;0;0.06;"N";2
40;8628;"Own";0.0;"Debtconsolidation";"A";2500;0.0;1;0.29;"N";17
31;42000;"Own";0.0;"Homeimprovement";"B";7200;9.99;0;0.17;"N";8
25;77700;"Rent";2.0;"Education";"B";14000;10.99;0;0.18;"N";2
24;63000;"Rent";3.0;"Venture";"C";11500;14.79;0;0.18;"N";2
33;35000;"Mortgage";2.0;"Education";"A";6000;5.42;0;0.17;"N";10
24;60000;"Mortgage";0.0;"Venture";"A";12000;7.9;0;0.2;"N";3
27;54000;"Rent";1.0;"Homeimprovement";"F";12750;0.0;1;0.24;"Y";7
22;63500;"Mortgage";5.0;"Education";"B";7200;0.0;0;0.11;"N";3
29;87204;"Mortgage";7.0;"Medical";"A";10000;9.32;0;0.11;"N";8
32;66725;"Rent";4.0;"Medical";"B";15000;0.0;1;0.19;"N";5
22;60000;"Mortgage";6.0;"Venture";"D";24250;15.31;0;0.4;"Y";2
36;32000;"Rent";2.0;"Medical";"E";2400;18.79;1;0.07;"N";14
28;63000;"Mortgage";1.0;"Homeimprovement";"B";11500;9.99;0;0.18;"N";8
24;150000;"Mortgage";3.0;"Medical";"C";15000;0.0;0;0.1;"N";2
24;50000;"Rent";3.0;"Medical";"C";6625;11.22;0;0.13;"N";2
25;95000;"Mortgage";4.0;"Education";"A";6500;7.14;0;0.07;"N";3
27;180000;"Rent";4.0;"Personal";"B";8000;10.37;0;0.04;"N";5
28;48528;"Mortgage";12.0;"Education";"A";10000;6.99;0;0.21;"N";9
26;23484;"Rent";0.0;"Venture";"A";5000;7.49;0;0.21;"N";2
25;60000;"Rent";9.0;"Medical";"C";8400;13.99;0;0.14;"Y";3
33;80000;"Mortgage";9.0;"Venture";"B";6000;11.11;0;0.07;"N";7
29;75840;"Own";5.0;"Homeimprovement";"G";25000;21.27;1;0.33;"N";6
26;14400;"Rent";1.0;"Venture";"B";3000;0.0;1;0.21;"N";2
27;42504;"Rent";2.0;"Debtconsolidation";"B";7200;10.59;0;0.17;"N";6
28;13500;"Own";0.0;"Venture";"A";6700;9.63;1;0.5;"N";8
22;95000;"Mortgage";3.0;"Debtconsolidation";"B";7200;11.49;0;0.08;"N";2
26;65004;"Rent";7.0;"Debtconsolidation";"B";20000;11.99;1;0.31;"N";2
31;175000;"Mortgage";3.0;"Education";"E";7500;19.69;0;0.04;"N";9
33;14076;"Rent";0.0;"Education";"A";4800;6.76;1;0.34;"N";8
36;30996;"Rent";2.0;"Personal";"C";5500;12.53;0;0.18;"Y";15
22;38000;"Rent";2.0;"Debtconsolidation";"F";6400;20.62;1;0.17;"N";3
25;100505;"Own";9.0;"Homeimprovement";"B";35000;11.99;0;0.35;"N";3
22;79000;"Mortgage";6.0;"Education";"B";10000;10.99;0;0.13;"N";2
26;34000;"Rent";5.0;"Venture";"C";10000;13.11;1;0.29;"Y";3
28;80000;"Mortgage";1.0;"Homeimprovement";"D";20000;13.24;0;0.25;"N";8
24;113000;"Mortgage";8.0;"Venture";"A";2100;7.4;0;0.02;"N";3
22;34000;"Rent";4.0;"Medical";"D";3800;18.25;1;0.11;"Y";4
22;38400;"Rent";4.0;"Education";"C";3500;13.99;0;0.09;"N";3
34;18000;"Rent";4.0;"Medical";"C";2400;14.79;0;0.13;"N";10
23;78000;"Rent";0.0;"Homeimprovement";"A";5000;6.62;1;0.06;"N";4
22;83000;"Rent";6.0;"Debtconsolidation";"B";12000;11.71;0;0.14;"N";4
29;29780;"Rent";2.0;"Personal";"D";1500;12.86;1;0.05;"Y";10
23;60000;"Own";7.0;"Venture";"A";11500;0.0;0;0.19;"N";4
24;79000;"Rent";9.0;"Debtconsolidation";"D";25000;14.96;1;0.32;"Y";4
21;35000;"Rent";3.0;"Medical";"B";6400;12.69;0;0.18;"N";4
21;44000;"Rent";6.0;"Venture";"D";10000;14.74;0;0.23;"Y";3
24;46500;"Rent";2.0;"Homeimprovement";"C";8000;15.23;1;0.17;"Y";2
27;44000;"Mortgage";0.0;"Education";"C";6000;13.23;1;0.14;"Y";6
29;158000;"Own";1.0;"Medical";"A";20000;6.54;0;0.13;"N";5
28;90000;"Mortgage";9.0;"Debtconsolidation";"A";4000;8.0;0;0.04;"N";6
22;30000;"Own";3.0;"Education";"A";15000;6.62;0;0.5;"N";4
21;57000;"Own";5.0;"Venture";"B";8000;10.65;0;0.14;"N";2
36;30000;"Rent";14.0;"Medical";"B";3000;10.38;0;0.1;"N";11
28;45000;"Mortgage";5.0;"Homeimprovement";"D";15000;15.99;0;0.33;"Y";8
23;96000;"Mortgage";1.0;"Education";"A";10000;7.49;0;0.1;"N";3
26;44000;"Mortgage";10.0;"Personal";"D";20000;17.27;1;0.45;"Y";2
21;35000;"Own";5.0;"Venture";"A";4000;7.29;0;0.11;"N";2
22;50000;"Own";3.0;"Education";"A";5000;7.29;0;0.1;"N";4
36;1200000;"Own";16.0;"Medical";"A";10000;6.54;0;0.01;"N";11
22;60000;"Mortgage";6.0;"Medical";"A";17500;7.88;0;0.29;"N";4
31;24000;"Rent";2.0;"Personal";"A";3000;7.49;0;0.13;"N";8
21;40000;"Own";1.0;"Education";"C";15000;13.16;0;0.38;"N";2
21;10000;"Rent";0.0;"Personal";"D";5000;12.17;1;0.5;"Y";2
26;53000;"Mortgage";9.0;"Debtconsolidation";"A";8000;7.88;0;0.15;"N";2
23;54000;"Rent";6.0;"Homeimprovement";"E";6000;16.45;1;0.11;"N";2
28;70000;"Mortgage";4.0;"Debtconsolidation";"B";5000;11.71;0;0.07;"N";8
34;263004;"Mortgage";2.0;"Debtconsolidation";"D";25000;16.32;1;0.1;"Y";9
23;20000;"Rent";1.0;"Personal";"A";3200;7.14;0;0.16;"N";4
22;36396;"Mortgage";6.0;"Education";"B";5500;11.12;0;0.15;"N";3
25;75000;"Rent";4.0;"Medical";"A";7000;7.49;0;0.09;"N";2
28;89250;"Rent";0.0;"Medical";"E";20000;0.0;1;0.19;"N";8
24;70000;"Rent";2.0;"Education";"C";8000;14.72;0;0.11;"Y";3
25;36228;"Rent";4.0;"Medical";"A";2500;7.66;1;0.07;"N";2
39;75000;"Rent";0.0;"Venture";"A";8000;6.54;0;0.11;"N";15
24;36000;"Rent";2.0;"Personal";"B";12000;9.91;1;0.33;"N";3
33;120000;"Mortgage";14.0;"Venture";"B";2000;12.69;0;0.02;"N";9
30;32004;"Rent";1.0;"Personal";"B";24250;11.12;1;0.76;"N";5
23;115000;"Rent";2.0;"Education";"A";35000;7.9;0;0.3;"N";4
28;30144;"Rent";0.0;"Education";"D";15000;15.95;1;0.5;"Y";7
22;26004;"Rent";5.0;"Medical";"B";4800;10.99;0;0.18;"N";4
24;74400;"Rent";1.0;"Education";"A";3500;7.29;0;0.05;"N";4
26;99000;"Mortgage";9.0;"Medical";"C";20000;14.22;0;0.2;"N";4
41;30000;"Rent";3.0;"Medical";"A";8875;5.42;0;0.3;"N";15
24;102996;"Mortgage";3.0;"Venture";"A";20000;6.91;0;0.19;"N";4
24;55000;"Rent";6.0;"Debtconsolidation";"C";9000;12.87;0;0.16;"N";4
27;42000;"Rent";1.0;"Education";"A";10000;0.0;0;0.24;"N";8
31;40000;"Mortgage";2.0;"Debtconsolidation";"D";9500;16.77;1;0.24;"N";10
24;42000;"Mortgage";6.0;"Medical";"A";3125;8.9;0;0.07;"N";3
26;31836;"Rent";1.0;"Venture";"C";6400;14.35;0;0.2;"N";4
24;44000;"Rent";0.0;"Medical";"A";8500;7.51;0;0.19;"N";4
32;80000;"Rent";1.0;"Medical";"C";25000;12.87;1;0.31;"N";9
24;90000;"Mortgage";4.0;"Venture";"A";20000;7.9;0;0.22;"N";3
22;48000;"Mortgage";6.0;"Debtconsolidation";"A";4400;5.99;0;0.09;"N";3
22;31200;"Mortgage";3.0;"Venture";"B";3200;10.99;0;0.1;"N";2
27;80400;"Rent";11.0;"Education";"B";10400;11.86;0;0.13;"N";6
26;37000;"Rent";0.0;"Personal";"B";14000;9.88;1;0.38;"N";2
28;58000;"Mortgage";11.0;"Venture";"A";10000;9.32;0;0.17;"N";10
23;66000;"Rent";4.0;"Debtconsolidation";"E";10250;14.38;1;0.16;"N";4
35;60000;"Rent";3.0;"Homeimprovement";"A";8000;5.79;0;0.13;"N";10
27;66000;"Rent";2.0;"Venture";"C";14000;12.99;0;0.21;"Y";8
36;58000;"Mortgage";12.0;"Personal";"A";21600;6.54;0;0.37;"N";14
21;80000;"Mortgage";5.0;"Education";"A";12000;5.99;0;0.15;"N";2
30;50000;"Mortgage";3.0;"Personal";"B";5000;0.0;0;0.1;"N";5
28;45000;"Mortgage";12.0;"Homeimprovement";"A";8000;7.49;0;0.18;"N";8
23;34000;"Rent";5.0;"Debtconsolidation";"C";12000;12.84;1;0.35;"N";4
25;54996;"Rent";3.0;"Homeimprovement";"B";12000;10.37;0;0.22;"N";2
32;48000;"Rent";8.0;"Debtconsolidation";"C";5000;11.97;0;0.1;"Y";10
23;29004;"Mortgage";2.0;"Medical";"B";6000;11.99;0;0.21;"N";2
23;30000;"Rent";0.0;"Personal";"C";5000;11.59;0;0.17;"Y";4
27;65000;"Mortgage";11.0;"Homeimprovement";"E";24000;17.74;0;0.37;"Y";6
29;89000;"Rent";2.0;"Personal";"A";7200;0.0;0;0.08;"N";10
35;31000;"Own";0.0;"Medical";"C";4275;10.28;0;0.14;"N";7
26;44000;"Rent";0.0;"Medical";"B";3075;10.99;0;0.07;"N";3
23;91000;"Mortgage";7.0;"Personal";"C";10000;13.61;0;0.11;"N";4
31;19200;"Rent";0.0;"Medical";"A";4075;8.32;1;0.21;"N";6
24;120000;"Mortgage";1.0;"Education";"D";25000;13.99;0;0.21;"N";4
26;120000;"Rent";3.0;"Homeimprovement";"A";5000;7.68;0;0.04;"N";2
23;25000;"Own";1.0;"Education";"A";8000;8.59;0;0.32;"N";3
23;108366;"Rent";7.0;"Homeimprovement";"F";35000;20.25;1;0.32;"N";2
27;60000;"Rent";11.0;"Personal";"B";25000;0.0;1;0.42;"N";9
32;24000;"Rent";2.0;"Medical";"B";2500;10.37;0;0.1;"N";5
29;43800;"Own";13.0;"Homeimprovement";"A";4800;7.05;0;0.11;"N";7
22;25000;"Rent";4.0;"Medical";"C";5825;14.27;0;0.23;"N";2
24;39996;"Own";0.0;"Venture";"A";3000;7.37;0;0.08;"N";4
28;65000;"Own";0.0;"Homeimprovement";"B";1450;9.76;0;0.02;"N";6
23;90000;"Rent";5.0;"Medical";"A";8000;6.92;0;0.09;"N";3
22;19000;"Own";6.0;"Medical";"A";3625;8.49;1;0.19;"N";3
22;23000;"Mortgage";1.0;"Education";"A";2400;9.63;0;0.1;"N";4
25;50000;"Rent";5.0;"Venture";"B";4800;10.99;0;0.1;"N";4
23;21888;"Rent";8.0;"Education";"B";6600;11.11;0;0.3;"N";2
37;12360;"Rent";3.0;"Education";"B";4000;9.99;1;0.32;"N";13
29;21424;"Mortgage";1.0;"Education";"A";7750;7.51;1;0.36;"N";10
34;25000;"Mortgage";0.0;"Debtconsolidation";"B";9000;13.61;0;0.36;"N";2
26;115600;"Mortgage";4.0;"Debtconsolidation";"A";9925;7.29;0;0.09;"N";4
27;39600;"Own";7.0;"Homeimprovement";"A";9900;6.54;0;0.25;"N";5
30;46000;"Mortgage";1.0;"Education";"C";12000;0.0;0;0.26;"Y";9
38;37440;"Rent";14.0;"Venture";"C";19750;13.92;1;0.53;"N";16
22;43200;"Mortgage";0.0;"Venture";"A";7975;7.49;0;0.18;"N";2
23;75000;"Rent";4.0;"Personal";"C";6000;13.98;0;0.08;"Y";2
34;58000;"Own";8.0;"Medical";"A";3000;6.76;0;0.05;"N";10
28;64000;"Rent";13.0;"Medical";"B";7000;10.59;0;0.11;"N";6
29;60096;"Mortgage";3.0;"Education";"A";3000;7.66;0;0.05;"N";10
28;80000;"Mortgage";5.0;"Homeimprovement";"C";15000;14.17;0;0.19;"N";8
30;150000;"Rent";2.0;"Venture";"B";21000;12.62;0;0.14;"N";9
29;105996;"Rent";13.0;"Homeimprovement";"D";25000;14.83;0;0.24;"N";9
22;70000;"Mortgage";2.0;"Education";"A";5000;6.03;0;0.07;"N";2
26;90000;"Mortgage";10.0;"Personal";"B";13000;10.59;0;0.14;"N";3
22;40000;"Rent";1.0;"Education";"B";4000;12.69;0;0.1;"N";3
22;75000;"Rent";2.0;"Medical";"C";20000;0.0;0;0.27;"Y";2
22;50000;"Mortgage";6.0;"Venture";"B";6000;12.69;0;0.12;"N";4
28;30000;"Rent";12.0;"Medical";"D";10000;17.58;1;0.33;"N";5
41;50000;"Rent";0.0;"Medical";"B";6000;10.71;0;0.12;"N";11
24;75000;"Mortgage";5.0;"Homeimprovement";"A";12000;5.99;0;0.16;"N";4
31;19200;"Rent";5.0;"Homeimprovement";"B";8500;0.0;1;0.44;"N";6
32;63235;"Rent";3.0;"Homeimprovement";"B";25000;10.25;1;0.4;"N";8
28;20000;"Rent";3.0;"Venture";"C";3000;0.0;0;0.15;"Y";6
44;36000;"Rent";6.0;"Venture";"D";4000;15.2;0;0.11;"N";12
22;25000;"Own";0.0;"Venture";"A";5000;6.03;0;0.2;"N";2
26;40100;"Rent";3.0;"Venture";"D";6500;0.0;0;0.16;"N";4
22;55000;"Rent";6.0;"Debtconsolidation";"A";6000;6.99;0;0.11;"N";3
25;42900;"Rent";5.0;"Education";"A";12000;8.9;0;0.28;"N";2
65;93000;"Mortgage";27.0;"Personal";"B";25000;9.99;0;0.27;"N";27
29;26000;"Own";5.0;"Venture";"B";4500;11.71;0;0.17;"N";5
29;50000;"Rent";5.0;"Debtconsolidation";"C";6000;13.49;0;0.12;"Y";7
40;52000;"Mortgage";6.0;"Homeimprovement";"C";7000;14.65;1;0.13;"N";14
24;59000;"Rent";5.0;"Medical";"A";3500;8.9;0;0.06;"N";3
38;60000;"Rent";3.0;"Education";"C";5000;14.79;0;0.08;"Y";17
29;42000;"Rent";5.0;"Personal";"B";15000;10.99;1;0.36;"N";9
23;95327;"Own";4.0;"Venture";"A";4325;7.74;0;0.05;"N";2
27;60000;"Rent";2.0;"Medical";"C";12000;13.92;0;0.2;"Y";8
27;45000;"Own";3.0;"Personal";"B";3500;11.14;0;0.08;"N";8
23;200000;"Mortgage";0.0;"Education";"A";5000;7.43;0;0.03;"N";2
24;38400;"Other";0.0;"Venture";"E";8000;16.0;0;0.21;"Y";2
40;540600;"Mortgage";8.0;"Medical";"D";35000;15.99;1;0.06;"Y";11
30;52000;"Mortgage";3.0;"Education";"C";5750;13.79;0;0.11;"N";10
22;68400;"Mortgage";0.0;"Debtconsolidation";"D";10000;15.95;1;0.15;"N";4
26;55000;"Rent";10.0;"Education";"E";9000;16.7;0;0.16;"N";3
34;32000;"Mortgage";12.0;"Homeimprovement";"A";2275;6.17;0;0.07;"N";10
23;35000;"Rent";5.0;"Medical";"C";5400;12.84;0;0.15;"N";4
22;34900;"Mortgage";4.0;"Debtconsolidation";"D";3600;15.7;1;0.1;"N";4
31;96000;"Rent";5.0;"Venture";"E";20000;17.19;0;0.21;"Y";8
36;15000;"Rent";0.0;"Personal";"C";5000;10.59;1;0.33;"N";11
25;70000;"Mortgage";9.0;"Personal";"B";1000;12.69;0;0.01;"N";2
32;45996;"Rent";2.0;"Education";"B";1800;11.58;0;0.04;"N";8
33;93000;"Rent";1.0;"Debtconsolidation";"A";3000;0.0;0;0.03;"N";7
26;42000;"Rent";3.0;"Venture";"A";12000;8.49;0;0.29;"N";3
24;45000;"Mortgage";8.0;"Education";"A";5000;5.79;0;0.11;"N";2
28;28896;"Rent";6.0;"Personal";"C";15000;13.48;1;0.52;"Y";8
21;47760;"Mortgage";2.0;"Personal";"A";15000;6.03;0;0.31;"N";2
24;50000;"Rent";0.0;"Education";"C";15000;13.49;0;0.3;"Y";4
22;64000;"Mortgage";6.0;"Medical";"B";7000;10.38;0;0.11;"N";4
40;120000;"Mortgage";6.0;"Personal";"B";9600;10.59;0;0.08;"N";14
40;133000;"Rent";2.0;"Education";"D";35000;14.54;1;0.26;"Y";17
34;33600;"Mortgage";4.0;"Education";"B";6000;10.99;0;0.18;"N";6
30;38220;"Mortgage";1.0;"Debtconsolidation";"A";9775;0.0;0;0.26;"N";10
37;45996;"Mortgage";11.0;"Venture";"B";6000;9.25;0;0.13;"N";16
23;42996;"Rent";7.0;"Venture";"C";2000;13.61;0;0.05;"Y";2
22;62000;"Rent";4.0;"Education";"C";2000;15.27;0;0.03;"N";2
33;24000;"Rent";1.0;"Venture";"B";8000;11.12;1;0.33;"N";9
25;100000;"Mortgage";6.0;"Venture";"B";12000;9.91;0;0.12;"N";4
27;37000;"Own";1.0;"Venture";"D";16750;15.33;0;0.45;"Y";10
25;45000;"Rent";3.0;"Medical";"C";10000;12.87;0;0.22;"Y";3
25;109000;"Mortgage";5.0;"Venture";"A";5000;8.49;0;0.05;"N";3
23;50000;"Mortgage";6.0;"Education";"B";17000;12.42;0;0.34;"N";3
65;133000;"Mortgage";2.0;"Debtconsolidation";"E";18000;0.0;1;0.14;"N";25
37;47004;"Rent";5.0;"Education";"B";8000;0.0;0;0.17;"N";12
37;220000;"Rent";0.0;"Education";"B";30000;9.91;0;0.14;"N";17
29;70000;"Other";1.0;"Personal";"B";5000;11.14;0;0.07;"N";6
27;100000;"Rent";12.0;"Venture";"B";16000;11.11;0;0.16;"N";5
23;71000;"Mortgage";7.0;"Venture";"A";8500;5.79;0;0.12;"N";2
23;49500;"Rent";2.0;"Medical";"C";7000;0.0;0;0.14;"N";4
23;8400;"Rent";0.0;"Education";"B";2000;10.65;1;0.24;"N";2
22;36000;"Rent";6.0;"Medical";"B";3000;11.49;1;0.08;"N";4
26;58650;"Mortgage";5.0;"Medical";"A";14000;6.17;1;0.2;"N";4
27;156000;"Mortgage";11.0;"Homeimprovement";"A";5000;6.54;0;0.03;"N";8
22;31000;"Mortgage";1.0;"Debtconsolidation";"C";5000;13.79;0;0.16;"N";4
25;115000;"Mortgage";4.0;"Venture";"A";20000;6.91;0;0.17;"N";2
27;61584;"Rent";3.0;"Venture";"D";15000;15.21;0;0.24;"N";6
29;75000;"Mortgage";9.0;"Debtconsolidation";"B";10000;11.48;0;0.13;"N";10
33;45000;"Rent";13.0;"Education";"C";6800;11.22;1;0.15;"Y";6
29;115000;"Own";12.0;"Education";"D";35000;15.28;0;0.3;"Y";5
23;27000;"Rent";6.0;"Medical";"B";10000;10.65;1;0.37;"N";3
23;112800;"Mortgage";3.0;"Education";"B";35000;0.0;0;0.31;"N";2
24;24000;"Rent";4.0;"Debtconsolidation";"A";5000;7.51;0;0.21;"N";2
22;73500;"Rent";2.0;"Medical";"A";8400;6.54;0;0.11;"N";4
26;87360;"Rent";1.0;"Education";"C";6800;12.99;0;0.08;"N";3
22;80000;"Rent";5.0;"Debtconsolidation";"B";3600;12.69;0;0.04;"N";3
35;106000;"Mortgage";8.0;"Debtconsolidation";"C";15000;15.96;0;0.14;"N";8
24;78000;"Rent";4.0;"Debtconsolidation";"D";30000;0.0;1;0.38;"Y";4
22;40058;"Mortgage";5.0;"Venture";"B";6000;9.91;0;0.15;"N";2
30;14400;"Own";0.0;"Homeimprovement";"D";9250;14.96;1;0.64;"N";10
24;48000;"Rent";0.0;"Personal";"C";2400;12.99;0;0.05;"Y";4
30;32000;"Rent";3.0;"Homeimprovement";"C";8400;13.98;1;0.26;"N";9
24;80000;"Mortgage";4.0;"Venture";"A";3000;6.99;0;0.04;"N";2
32;25000;"Own";2.0;"Venture";"D";5000;16.32;0;0.2;"Y";9
22;50000;"Rent";2.0;"Debtconsolidation";"A";5000;7.88;0;0.1;"N";4
23;61440;"Own";6.0;"Personal";"B";2500;0.0;0;0.04;"N";3
23;70000;"Rent";1.0;"Personal";"B";17000;8.88;0;0.24;"N";3
32;85000;"Mortgage";16.0;"Personal";"A";10000;7.74;0;0.12;"N";8
30;67000;"Other";2.0;"Venture";"A";4690;7.05;0;0.07;"N";6
23;41000;"Mortgage";7.0;"Debtconsolidation";"B";35000;0.0;0;0.22;"N";4
23;65000;"Rent";2.0;"Debtconsolidation";"B";3600;11.49;0;0.06;"N";2
33;74000;"Mortgage";2.0;"Medical";"A";20500;6.54;0;0.28;"N";10
23;60400;"Rent";2.0;"Venture";"B";8000;9.25;0;0.13;"N";4
28;46000;"Rent";6.0;"Medical";"B";5500;11.11;1;0.12;"N";10
27;32000;"Mortgage";3.0;"Homeimprovement";"B";4500;9.99;1;0.14;"N";8
28;33280;"Rent";6.0;"Personal";"A";12000;7.66;1;0.36;"N";9
23;69996;"Own";2.0;"Education";"B";10000;0.0;0;0.14;"N";4
35;31577;"Rent";6.0;"Medical";"B";5000;9.99;0;0.16;"N";9
24;33996;"Rent";1.0;"Venture";"C";7000;13.16;1;0.21;"N";4
22;48000;"Mortgage";3.0;"Venture";"D";6500;15.99;1;0.14;"Y";2
26;172000;"Mortgage";7.0;"Venture";"A";12000;0.0;0;0.07;"N";2
21;22200;"Rent";2.0;"Debtconsolidation";"D";2500;16.29;1;0.11;"Y";2
24;38400;"Mortgage";7.0;"Education";"C";10000;14.72;0;0.26;"N";2
20;85920;"Mortgage";3.0;"Debtconsolidation";"A";12000;8.49;0;0.14;"N";2
22;15600;"Rent";5.0;"Venture";"E";3200;17.93;1;0.21;"N";4
37;70000;"Mortgage";3.0;"Education";"D";15000;15.2;0;0.21;"N";15
26;55000;"Rent";1.0;"Education";"C";3000;0.0;0;0.05;"Y";2
24;135000;"Mortgage";8.0;"Medical";"A";17000;6.17;0;0.13;"N";4
24;90000;"Mortgage";8.0;"Personal";"B";8000;9.91;0;0.09;"N";4
23;65000;"Rent";6.0;"Debtconsolidation";"C";8500;13.35;0;0.13;"Y";2
35;34000;"Mortgage";4.0;"Debtconsolidation";"A";12800;8.94;0;0.38;"N";7
29;54000;"Mortgage";13.0;"Medical";"B";12000;11.99;0;0.22;"N";8
24;57000;"Rent";0.0;"Personal";"A";13500;6.92;0;0.24;"N";2
23;30680;"Rent";7.0;"Debtconsolidation";"B";10000;10.37;1;0.33;"N";4
27;44000;"Rent";1.0;"Venture";"D";15000;0.0;1;0.39;"N";8
23;140000;"Own";6.0;"Education";"C";16400;15.96;0;0.12;"N";2
37;45600;"Rent";2.0;"Debtconsolidation";"B";4500;11.86;0;0.1;"N";16
40;51500;"Rent";1.0;"Venture";"B";12000;12.53;0;0.23;"N";15
22;51480;"Mortgage";4.0;"Personal";"B";3000;11.83;0;0.06;"N";2
23;42000;"Own";7.0;"Personal";"B";4400;11.89;0;0.1;"N";4
25;26400;"Mortgage";1.0;"Homeimprovement";"B";4000;10.74;0;0.15;"N";3
25;59004;"Rent";1.0;"Personal";"D";20000;14.84;1;0.34;"Y";2
27;76860;"Rent";4.0;"Debtconsolidation";"A";8000;5.79;0;0.1;"N";6
24;43680;"Rent";1.0;"Venture";"A";10800;5.42;0;0.25;"N";2
25;38400;"Own";9.0;"Education";"A";1000;6.62;0;0.03;"N";2
24;85000;"Rent";0.0;"Homeimprovement";"C";8000;13.06;0;0.09;"Y";2
33;38500;"Rent";1.0;"Debtconsolidation";"A";5000;7.14;0;0.13;"N";10
